CustomerID	Gender	Age	Under30	SeniorCitizen	Married	Dependents	NumberOfDependents	ServiceID
9695-IDRZR	Female	26	Yes	No	No	Yes	3	S5638
8144-DGHXP	Female	46	No	No	No	No	0	S5639
7814-LEEVE	Female	60	No	No	Yes	No	0	S5640
8631-WUXGY	Female	26	Yes	No	No	Yes	2	S5641
5906-DVAPM	Female	27	Yes	No	Yes	Yes	2	S5642
6654-QGBZZ	Female	21	Yes	No	No	No	0	S5643
5641-DMBFJ	Female	29	Yes	No	Yes	No	0	S5644
9200-NLNPD	Male	20	Yes	No	Yes	No	0	S5645
2664-XJZNO	Male	43	No	No	Yes	Yes	3	S5646
0921-OHLVP	Male	35	No	No	No	No	0	S5647
8350-NYMVI	Female	35	No	No	No	No	0	S5648
1600-DILPE	Female	47	No	No	No	No	0	S5649
0536-ESJEP	Male	48	No	No	Yes	No	0	S5650
4654-GGUII	Female	28	Yes	No	No	No	0	S5651
6478-HRRCZ	Male	47	No	No	Yes	No	0	S5652
8510-BBWMU	Female	40	No	No	No	No	0	S5653
6857-TKDJV	Male	60	No	No	Yes	Yes	2	S5654
2360-RDGRO	Male	48	No	No	Yes	No	0	S5655
0584-BJQGZ	Female	19	Yes	No	No	No	0	S5656
1360-XFJMR	Female	50	No	No	Yes	No	0	S5657
9058-MJLZC	Female	37	No	No	No	No	0	S5658
0902-XKXPN	Male	29	Yes	No	Yes	Yes	1	S5659
5177-RVZNU	Female	28	Yes	No	No	Yes	3	S5660
0056-EPFBG	Male	33	No	No	Yes	Yes	1	S5661
8993-IZEUX	Male	54	No	No	No	No	0	S5662
8190-ZTQFB	Male	50	No	No	No	No	0	S5663
0931-MHTEM	Female	36	No	No	No	No	0	S5664
0440-UEDAI	Female	59	No	No	No	No	0	S5665
1337-BOZWO	Male	25	Yes	No	Yes	Yes	2	S5666
0868-VJRDR	Male	61	No	No	Yes	No	0	S5667
6344-SFJVH	Female	41	No	No	No	No	0	S5668
3950-VPYJB	Male	37	No	No	Yes	Yes	3	S5669
7321-ZNSLA	Male	58	No	No	Yes	Yes	3	S5670
8727-JQFHV	Male	60	No	No	Yes	Yes	2	S5671
9475-NNDGC	Male	50	No	No	Yes	No	0	S5672
1355-KUSBG	Female	56	No	No	Yes	Yes	2	S5673
3688-FTHLT	Female	56	No	No	No	No	0	S5674
0899-LIIBW	Male	21	Yes	No	Yes	No	0	S5675
1384-RCUXW	Male	58	No	No	No	No	0	S5676
5825-XJOCM	Male	39	No	No	No	Yes	3	S5677
6848-YLDFR	Male	54	No	No	Yes	Yes	2	S5678
8125-QPFJD	Female	36	No	No	Yes	No	0	S5679
2320-YKQBO	Female	51	No	No	No	No	0	S5680
4973-RLZVI	Female	52	No	No	No	No	0	S5681
7869-ZYDST	Male	33	No	No	Yes	No	0	S5682
1215-EXRMO	Male	32	No	No	Yes	No	0	S5683
2305-MRGLV	Male	31	No	No	Yes	No	0	S5684
8404-VIOMB	Female	52	No	No	No	No	0	S5685
2359-KLTEK	Female	25	Yes	No	Yes	Yes	3	S5686
2673-ZALNP	Female	29	Yes	No	No	No	0	S5687
9184-GALIL	Female	26	Yes	No	Yes	Yes	2	S5688
4393-RYCRE	Male	25	Yes	No	No	No	0	S5689
9746-MDMBK	Male	58	No	No	Yes	Yes	1	S5690
3162-ZJZFU	Male	25	Yes	No	Yes	Yes	2	S5691
8404-GFGCZ	Male	49	No	No	Yes	No	0	S5692
3521-MNKLV	Male	25	Yes	No	No	No	0	S5693
2533-TIBIX	Male	59	No	No	Yes	Yes	2	S5694
5092-STPKP	Female	45	No	No	No	No	0	S5695
0114-PEGZZ	Female	39	No	No	No	No	0	S5696
3359-DSRKA	Female	48	No	No	Yes	Yes	3	S5697
8639-NHQEI	Female	26	Yes	No	Yes	Yes	3	S5698
7161-DFHUF	Female	55	No	No	Yes	No	0	S5699
3720-DBRWL	Male	20	Yes	No	Yes	No	0	S5700
4994-OBRSZ	Male	24	Yes	No	No	Yes	3	S5701
0562-FGDCR	Female	61	No	No	Yes	Yes	3	S5702
2436-QBZFP	Female	53	No	No	Yes	Yes	1	S5703
3420-YJLQT	Female	45	No	No	No	No	0	S5704
6040-CGACY	Female	48	No	No	No	No	0	S5705
6582-PLFUU	Male	40	No	No	Yes	Yes	1	S5706
8242-PDSGJ	Male	47	No	No	Yes	No	0	S5707
0264-CNITK	Female	45	No	No	Yes	Yes	2	S5708
0089-IIQKO	Female	35	No	No	Yes	Yes	3	S5709
7839-NUIAA	Female	27	Yes	No	Yes	Yes	1	S5710
6075-QMNRR	Female	33	No	No	No	No	0	S5711
5966-EMAZU	Male	27	Yes	No	Yes	No	0	S5712
0440-EKDCF	Male	47	No	No	Yes	No	0	S5713
4774-HHGGS	Male	64	No	No	Yes	No	0	S5714
8180-AKMJV	Female	27	Yes	No	No	No	0	S5715
4298-OYIFC	Male	59	No	No	Yes	No	0	S5716
5566-SOEZD	Male	47	No	No	Yes	Yes	3	S5717
9842-EFSYY	Female	31	No	No	No	Yes	3	S5718
2272-WUSPA	Female	48	No	No	Yes	No	0	S5719
0930-EHUZA	Female	33	No	No	No	No	0	S5720
9975-SKRNR	Male	24	Yes	No	No	No	0	S5721
4973-MGTON	Female	33	No	No	Yes	No	0	S5722
3682-YEUWS	Male	27	Yes	No	Yes	Yes	1	S5723
1223-UNPKS	Male	55	No	No	Yes	Yes	1	S5724
3446-QDSZF	Female	57	No	No	No	No	0	S5725
7379-FNIUJ	Male	49	No	No	No	No	0	S5726
1627-AFWVJ	Female	30	No	No	No	No	0	S5727
4486-EFAEB	Male	56	No	No	No	No	0	S5728
0060-FUALY	Female	60	No	No	Yes	No	0	S5729
6954-OOYZZ	Male	41	No	No	Yes	No	0	S5730
7088-FBAWU	Female	22	Yes	No	Yes	Yes	2	S5731
8313-AFGBW	Male	55	No	No	Yes	No	0	S5732
3097-IDVPU	Male	51	No	No	Yes	Yes	2	S5733
2303-PJYHN	Female	27	Yes	No	Yes	No	0	S5734
9795-VOWON	Male	23	Yes	No	No	No	0	S5735
1237-WIYYZ	Female	49	No	No	No	No	0	S5736
1987-AUELQ	Female	46	No	No	Yes	No	0	S5737
4822-LPTYJ	Male	38	No	No	Yes	No	0	S5738
8165-CBKXO	Male	35	No	No	Yes	Yes	3	S5739
6527-PZFPV	Male	19	Yes	No	Yes	Yes	2	S5740
9593-CVZKR	Female	20	Yes	No	Yes	Yes	2	S5741
5236-XMZJY	Female	27	Yes	No	No	No	0	S5742
4827-DPADN	Female	28	Yes	No	Yes	Yes	3	S5743
2694-CIUMO	Female	47	No	No	No	No	0	S5744
5846-ABOBJ	Male	24	Yes	No	Yes	No	0	S5745
1439-LCGVL	Female	42	No	No	Yes	No	0	S5746
0909-SDHNU	Female	33	No	No	No	Yes	2	S5747
4647-XXZAM	Female	41	No	No	Yes	Yes	1	S5748
7740-KKCXF	Male	61	No	No	Yes	No	0	S5749
5360-XGYAZ	Male	32	No	No	Yes	Yes	1	S5750
3557-HTYWR	Female	56	No	No	No	No	0	S5751
1699-TLDLZ	Female	44	No	No	Yes	Yes	2	S5752
5600-PDUJF	Male	60	No	No	No	No	0	S5753
0567-XRHCU	Female	19	Yes	No	Yes	Yes	1	S5754
2067-QYTCF	Female	41	No	No	Yes	No	0	S5755
7407-SUJIZ	Male	33	No	No	No	No	0	S5756
9150-KPBJQ	Female	43	No	No	No	No	0	S5757
0052-DCKON	Male	28	Yes	No	Yes	No	0	S5758
3654-ARMGP	Female	60	No	No	No	No	0	S5759
9367-TCUYN	Female	25	Yes	No	No	No	0	S5760
0708-SJDIS	Female	32	No	No	No	No	0	S5761
2073-QBVBI	Female	59	No	No	Yes	No	0	S5762
6928-ONTRW	Female	53	No	No	Yes	Yes	1	S5763
5231-FIQPA	Female	53	No	No	No	No	0	S5764
6617-WLBQC	Female	51	No	No	Yes	Yes	3	S5765
2599-CIPQE	Male	36	No	No	Yes	Yes	3	S5766
8774-GSBUN	Male	40	No	No	Yes	No	0	S5767
7326-RIGQZ	Male	48	No	No	Yes	Yes	3	S5768
1401-FTHFQ	Male	64	No	No	Yes	Yes	1	S5769
0254-FNMCI	Female	19	Yes	No	No	No	0	S5770
1848-LBZHY	Female	19	Yes	No	Yes	No	0	S5771
8118-TJAFG	Male	33	No	No	Yes	Yes	1	S5772
5429-LWCMV	Female	52	No	No	No	No	0	S5773
7298-IZWLY	Female	43	No	No	No	No	0	S5774
3955-JBZZM	Male	45	No	No	No	No	0	S5775
4815-TUMEQ	Female	25	Yes	No	No	No	0	S5776
9909-IDLEK	Male	32	No	No	Yes	Yes	3	S5777
4092-OFQZS	Male	27	Yes	No	Yes	No	0	S5778
1561-BWHIN	Male	33	No	No	Yes	Yes	1	S5779
9927-DSWDF	Male	53	No	No	Yes	No	0	S5780
9500-LTVBP	Female	63	No	No	No	No	0	S5781
7252-NTGSS	Female	43	No	No	No	No	0	S5782
8149-AIQCG	Male	43	No	No	No	No	0	S5783
0899-WZRSD	Male	31	No	No	No	No	0	S5784
3255-GRXMG	Male	58	No	No	No	Yes	2	S5785
4828-FAZPK	Female	30	No	No	Yes	Yes	2	S5786
6094-ZIVKX	Female	45	No	No	No	No	0	S5787
3262-EIDHV	Female	46	No	No	Yes	Yes	1	S5788
7354-OIJLX	Male	52	No	No	No	No	0	S5789
1376-HHBDV	Female	37	No	No	No	No	0	S5790
6133-OZILE	Female	45	No	No	No	No	0	S5791
7191-ADRGF	Male	63	No	No	Yes	No	0	S5792
5018-LXQQG	Female	47	No	No	Yes	Yes	2	S5793
6892-BOGQE	Female	44	No	No	Yes	No	0	S5794
1746-TGTWV	Male	32	No	No	Yes	No	0	S5795
8050-WYBND	Female	55	No	No	No	Yes	2	S5796
2821-WARNZ	Female	25	Yes	No	No	Yes	1	S5797
4879-GZLFH	Female	33	No	No	Yes	Yes	3	S5798
8314-HTWVE	Female	38	No	No	Yes	Yes	1	S5799
9402-ROUMJ	Female	52	No	No	Yes	Yes	3	S5800
2507-QZPQS	Male	24	Yes	No	No	No	0	S5801
7159-NOKYQ	Male	42	No	No	Yes	No	0	S5802
5707-ZMDJP	Male	61	No	No	Yes	Yes	2	S5803
8779-YIQQA	Male	38	No	No	Yes	Yes	1	S5804
7136-IHZJA	Female	30	No	No	Yes	Yes	2	S5805
8966-OIQHG	Female	49	No	No	Yes	Yes	2	S5806
7074-STDCN	Male	25	Yes	No	No	No	0	S5807
8739-QOTTN	Female	35	No	No	Yes	No	0	S5808
1399-OUPJN	Female	43	No	No	Yes	Yes	2	S5809
0277-BKSQP	Male	49	No	No	Yes	Yes	3	S5810
5774-XZTQC	Female	30	No	No	Yes	Yes	1	S5811
2676-SSLTO	Male	49	No	No	No	No	0	S5812
6266-QHOJZ	Female	47	No	No	No	No	0	S5813
7269-JISCY	Female	48	No	No	No	No	0	S5814
0363-SVHYR	Male	28	Yes	No	Yes	Yes	3	S5815
8547-NSBBO	Male	62	No	No	No	No	0	S5816
6591-QGOYB	Male	29	Yes	No	No	No	0	S5817
9070-BCKQP	Female	20	Yes	No	Yes	No	0	S5818
6421-SZVEM	Female	30	No	No	Yes	Yes	1	S5819
1328-EUZHC	Female	59	No	No	Yes	No	0	S5820
8878-RYUKI	Female	30	No	No	No	No	0	S5821
9633-DENPU	Female	53	No	No	Yes	No	0	S5822
7811-JIVPF	Female	44	No	No	No	No	0	S5823
7113-HIPFI	Male	59	No	No	Yes	Yes	2	S5824
8541-QVFKM	Female	22	Yes	No	No	No	0	S5825
9258-CNWAC	Female	23	Yes	No	Yes	Yes	2	S5826
6374-AFWOX	Male	23	Yes	No	Yes	No	0	S5827
5317-FLPJF	Female	25	Yes	No	No	No	0	S5828
7621-VPNET	Female	60	No	No	Yes	No	0	S5829
6034-YMTOB	Female	62	No	No	No	No	0	S5830
4903-CNOZC	Male	25	Yes	No	No	No	0	S5831
4353-HYOJD	Female	37	No	No	Yes	Yes	5	S5832
7267-FRMJW	Female	25	Yes	No	Yes	Yes	3	S5833
4188-FRABG	Male	36	No	No	Yes	No	0	S5834
0620-DLSLK	Female	47	No	No	No	No	0	S5835
3850-OKINF	Male	42	No	No	Yes	Yes	3	S5836
1156-ZFYDO	Female	57	No	No	No	No	0	S5837
5549-ZGHFB	Male	33	No	No	Yes	Yes	1	S5838
7577-SWIFR	Male	49	No	No	No	No	0	S5839
0303-WMMRN	Male	32	No	No	No	No	0	S5840
6408-OTUBZ	Female	44	No	No	No	No	0	S5841
5204-HMGYF	Female	32	No	No	Yes	Yes	2	S5842
3727-OVPRY	Male	32	No	No	Yes	Yes	3	S5843
3797-FKOGQ	Male	31	No	No	No	Yes	2	S5844
7622-NXQZR	Male	29	Yes	No	No	No	0	S5845
6196-HBOBZ	Male	31	No	No	Yes	No	0	S5846
3970-XGJDU	Female	45	No	No	No	No	0	S5847
7017-VFULY	Female	38	No	No	Yes	No	0	S5848
5562-YJQGT	Female	57	No	No	No	No	0	S5849
8807-OPMBM	Female	36	No	No	Yes	Yes	3	S5850
8294-UIMBA	Female	64	No	No	No	No	0	S5851
8109-YUOHE	Male	58	No	No	No	No	0	S5852
5840-NVDCG	Female	32	No	No	Yes	Yes	1	S5853
8092-NLTGF	Male	25	Yes	No	No	No	0	S5854
5928-QLDHB	Male	48	No	No	No	No	0	S5855
9840-EFJQB	Female	43	No	No	No	No	0	S5856
0696-UKTOX	Male	64	No	No	No	Yes	1	S5857
4801-KFYKL	Male	28	Yes	No	No	Yes	3	S5858
3472-OAOOR	Male	23	Yes	No	Yes	Yes	1	S5859
6135-OZQVA	Female	46	No	No	No	No	0	S5860
2252-JHJGE	Male	24	Yes	No	No	No	0	S5861
4188-PCPIG	Female	32	No	No	Yes	No	0	S5862
7105-BENQF	Male	31	No	No	No	Yes	3	S5863
7721-DVEKZ	Female	42	No	No	No	No	0	S5864
3566-VVORZ	Female	39	No	No	Yes	No	0	S5865
9507-HSMMZ	Male	48	No	No	No	No	0	S5866
2480-SQIOB	Male	40	No	No	Yes	Yes	2	S5867
7813-TKCVO	Female	23	Yes	No	Yes	No	0	S5868
0128-MKWSG	Female	51	No	No	No	Yes	2	S5869
4350-ZTLPI	Female	36	No	No	Yes	No	0	S5870
0361-HJRDX	Female	38	No	No	No	No	0	S5871
5727-MYATE	Male	64	No	No	Yes	Yes	2	S5872
3823-KYNQY	Male	61	No	No	No	No	0	S5873
7570-WELNY	Female	52	No	No	Yes	No	0	S5874
3021-VLNRJ	Female	25	Yes	No	No	Yes	2	S5875
6907-FLBER	Male	62	No	No	No	No	0	S5876
5982-PSMKW	Female	20	Yes	No	Yes	Yes	2	S5877
3507-GASNP	Male	49	No	No	No	Yes	2	S5878
7096-ZNBZI	Female	21	Yes	No	Yes	No	0	S5879
1676-MQAOA	Male	32	No	No	No	No	0	S5880
7566-DSRLQ	Female	54	No	No	Yes	No	0	S5881
7245-JMTTQ	Female	19	Yes	No	No	No	0	S5882
6050-IJRHS	Female	47	No	No	Yes	Yes	1	S5883
6202-JVYEU	Male	28	Yes	No	No	No	0	S5884
8591-TKMZH	Male	40	No	No	Yes	Yes	3	S5885
0734-OXWBT	Male	44	No	No	No	Yes	1	S5886
0365-TRTPY	Female	52	No	No	No	No	0	S5887
7349-ALMUX	Male	35	No	No	No	No	0	S5888
6502-KUGLL	Female	29	Yes	No	Yes	Yes	2	S5889
1841-YSJGV	Male	58	No	No	Yes	No	0	S5890
3511-BFTJW	Male	25	Yes	No	Yes	Yes	3	S5891
5018-HEKFO	Female	51	No	No	No	No	0	S5892
2923-ARZLG	Male	38	No	No	Yes	Yes	2	S5893
3976-NLDEZ	Male	55	No	No	No	No	0	S5894
2282-YGNOR	Female	42	No	No	No	No	0	S5895
6854-EXGSF	Female	37	No	No	No	No	0	S5896
1241-EZFMJ	Male	48	No	No	Yes	No	0	S5897
5376-PCKNB	Male	35	No	No	Yes	Yes	1	S5898
8044-BGWPI	Male	50	No	No	Yes	Yes	2	S5899
4060-LDNLU	Male	22	Yes	No	No	No	0	S5900
3589-PPVKW	Male	19	Yes	No	No	No	0	S5901
5887-IKKYO	Male	54	No	No	Yes	Yes	2	S5902
1755-RMCXH	Male	37	No	No	Yes	Yes	2	S5903
3858-XHYJO	Female	24	Yes	No	Yes	No	0	S5904
4299-SIMNS	Male	43	No	No	No	No	0	S5905
7025-IWFHT	Male	62	No	No	No	No	0	S5906
6261-LHRTG	Female	27	Yes	No	No	No	0	S5907
7841-FCRQD	Female	27	Yes	No	Yes	No	0	S5908
2056-EVGZL	Male	56	No	No	Yes	Yes	2	S5909
7753-USQYQ	Male	47	No	No	No	No	0	S5910
7661-CPURM	Male	49	No	No	No	No	0	S5911
6233-HXJMX	Female	42	No	No	No	No	0	S5912
5902-WBLSE	Female	32	No	No	Yes	Yes	1	S5913
3239-TPHPZ	Female	60	No	No	Yes	No	0	S5914
5115-GZDEL	Male	20	Yes	No	No	Yes	3	S5915
3338-CVVEH	Male	38	No	No	No	No	0	S5916
4393-GEADV	Male	54	No	No	Yes	Yes	3	S5917
8486-AYEQH	Female	30	No	No	No	No	0	S5918
2495-KZNFB	Female	26	Yes	No	No	No	0	S5919
4560-WQAQW	Female	62	No	No	No	No	0	S5920
4274-DRSQT	Female	33	No	No	No	No	0	S5921
2027-DNKIV	Male	28	Yes	No	Yes	Yes	3	S5922
2885-HIJDH	Male	47	No	No	Yes	Yes	3	S5923
5424-RLQLC	Male	36	No	No	No	No	0	S5924
6507-DTJZV	Male	50	No	No	No	Yes	1	S5925
7673-BQGKU	Female	64	No	No	Yes	Yes	3	S5926
2725-IWWBA	Male	52	No	No	Yes	Yes	2	S5927
1061-PNTHC	Female	36	No	No	Yes	Yes	2	S5928
0394-YONDK	Male	28	Yes	No	Yes	Yes	3	S5929
6574-MCOEH	Female	47	No	No	Yes	Yes	2	S5930
7399-QHBJS	Female	56	No	No	Yes	Yes	3	S5931
0997-YTLNY	Female	59	No	No	No	Yes	2	S5932
9479-HYNYL	Female	48	No	No	Yes	No	0	S5933
9708-KFDBY	Male	29	Yes	No	No	No	0	S5934
3642-GKTCT	Female	58	No	No	No	No	0	S5935
0774-RMNUW	Female	44	No	No	Yes	Yes	1	S5936
1334-PDUKM	Female	48	No	No	Yes	No	0	S5937
0756-MPZRL	Male	35	No	No	No	No	0	S5938
2242-MFOTG	Male	29	Yes	No	No	No	0	S5939
2927-CVULT	Female	64	No	No	Yes	Yes	1	S5940
8745-PVESG	Female	44	No	No	No	No	0	S5941
7647-GYYKX	Female	48	No	No	Yes	Yes	4	S5942
9700-ISPUP	Female	59	No	No	Yes	Yes	1	S5943
9839-ETQOE	Male	41	No	No	No	Yes	2	S5944
9027-TMATR	Female	42	No	No	Yes	No	0	S5945
1941-HOSAM	Male	20	Yes	No	Yes	Yes	3	S5946
9110-HSGTV	Female	46	No	No	No	No	0	S5947
0704-VCUMB	Female	64	No	No	Yes	No	0	S5948
6171-ZTVYB	Male	42	No	No	Yes	No	0	S5949
1935-IMVBB	Male	43	No	No	Yes	No	0	S5950
2535-PBCGC	Female	21	Yes	No	Yes	No	0	S5951
1470-PSXNM	Male	27	Yes	No	Yes	Yes	2	S5952
2498-XLDZR	Female	26	Yes	No	Yes	Yes	1	S5953
5338-YHWYT	Male	45	No	No	No	Yes	1	S5954
7718-UPSKJ	Female	59	No	No	Yes	No	0	S5955
8731-WBBMB	Female	26	Yes	No	Yes	No	0	S5956
1448-CYWKC	Female	61	No	No	Yes	Yes	3	S5957
7901-IIDQV	Male	28	Yes	No	No	No	0	S5958
2690-DVRVK	Male	27	Yes	No	Yes	Yes	2	S5959
1270-XKUCC	Female	24	Yes	No	Yes	Yes	1	S5960
0334-ZFJSR	Female	41	No	No	Yes	No	0	S5961
5583-EJXRD	Male	19	Yes	No	Yes	Yes	2	S5962
4565-EVZMJ	Female	55	No	No	No	No	0	S5963
3327-YBAKM	Female	31	No	No	Yes	No	0	S5964
9441-QHEVC	Male	61	No	No	No	No	0	S5965
6705-LNMDD	Male	38	No	No	No	No	0	S5966
2580-ASVVY	Female	23	Yes	No	Yes	No	0	S5967
3370-GQEAL	Male	63	No	No	Yes	Yes	2	S5968
5032-USPKF	Female	57	No	No	No	No	0	S5969
4254-QPEDE	Female	22	Yes	No	Yes	No	0	S5970
6283-GITPX	Male	20	Yes	No	No	Yes	3	S5971
0771-CHWSK	Male	56	No	No	No	No	0	S5972
9788-HNGUT	Male	45	No	No	Yes	No	0	S5973
9495-REDIY	Male	56	No	No	No	Yes	2	S5974
5375-XLDOF	Male	24	Yes	No	Yes	Yes	3	S5975
1172-VIYBP	Male	54	No	No	Yes	Yes	3	S5976
6559-PDZLR	Male	26	Yes	No	No	No	0	S5977
8992-OBVDG	Male	25	Yes	No	No	No	0	S5978
4273-MBHYA	Female	38	No	No	No	Yes	1	S5979
4724-WXVWF	Male	28	Yes	No	No	No	0	S5980
5701-GUXDC	Female	24	Yes	No	Yes	No	0	S5981
1460-UZPRJ	Male	39	No	No	Yes	No	0	S5982
6082-GLJIX	Male	50	No	No	No	No	0	S5983
2495-TTHBQ	Female	52	No	No	No	Yes	1	S5984
0485-ZBSLN	Male	52	No	No	Yes	Yes	2	S5985
3810-PJUHR	Male	63	No	No	Yes	Yes	1	S5986
0847-HGRML	Male	44	No	No	No	Yes	2	S5987
8232-CTLKO	Female	58	No	No	Yes	Yes	2	S5988
9227-YBAXE	Female	23	Yes	No	Yes	Yes	2	S5989
9860-LISIZ	Female	19	Yes	No	No	No	0	S5990
0112-QAWRZ	Male	49	No	No	Yes	Yes	2	S5991
4043-MKDTV	Male	54	No	No	Yes	No	0	S5992
9229-RQABD	Male	45	No	No	No	No	0	S5993
8313-KTIHG	Male	54	No	No	No	No	0	S5994
5320-BRKGK	Female	28	Yes	No	Yes	Yes	2	S5995
6284-KMNUF	Female	33	No	No	Yes	No	0	S5996
6229-UOLQL	Male	24	Yes	No	Yes	Yes	2	S5997
3137-LUPIX	Female	58	No	No	No	No	0	S5998
6143-JQKEA	Male	34	No	No	No	No	0	S5999
8676-OOQEJ	Male	52	No	No	No	No	0	S6000
9701-CDXHR	Female	63	No	No	Yes	No	0	S6001
8124-NZVGJ	Female	29	Yes	No	No	No	0	S6002
2162-FRZAA	Male	45	No	No	Yes	Yes	2	S6003
5118-MUEYH	Female	22	Yes	No	Yes	No	0	S6004
5627-TVBPP	Female	44	No	No	No	Yes	1	S6005
3936-QQFLL	Male	58	No	No	No	No	0	S6006
2589-AYCRP	Female	63	No	No	No	No	0	S6007
4067-HLYQI	Female	43	No	No	No	No	0	S6008
5124-EOGYE	Male	59	No	No	No	No	0	S6009
5057-RKGLH	Female	22	Yes	No	Yes	Yes	1	S6010
0292-WEGCH	Female	40	No	No	Yes	Yes	2	S6011
8910-ICHIU	Female	27	Yes	No	No	No	0	S6012
4097-YODCF	Male	35	No	No	No	Yes	1	S6013
9715-WZCLW	Male	28	Yes	No	Yes	Yes	2	S6014
9786-YWNHU	Female	62	No	No	Yes	Yes	2	S6015
6407-GSJNL	Female	56	No	No	No	No	0	S6016
4049-ZPALD	Female	35	No	No	Yes	No	0	S6017
6833-JMZYP	Female	54	No	No	No	No	0	S6018
1310-QRITU	Female	40	No	No	No	No	0	S6019
8961-QDZZJ	Female	35	No	No	Yes	Yes	2	S6020
9715-SBVSU	Male	20	Yes	No	Yes	Yes	1	S6021
7929-SKFGK	Male	23	Yes	No	Yes	No	0	S6022
2300-RQGOI	Female	33	No	No	No	No	0	S6023
3563-SVYLG	Male	38	No	No	Yes	Yes	1	S6024
4998-IKFSE	Female	27	Yes	No	No	No	0	S6025
8630-QSGXK	Male	39	No	No	Yes	No	0	S6026
2455-USLMV	Female	30	No	No	No	No	0	S6027
9488-FVZCC	Female	35	No	No	Yes	Yes	1	S6028
5995-WWKKG	Female	62	No	No	No	No	0	S6029
7879-CGSFV	Male	19	Yes	No	No	No	0	S6030
9921-EZKBY	Male	55	No	No	No	Yes	3	S6031
7432-FFVAR	Female	23	Yes	No	Yes	Yes	3	S6032
7246-ZGQDF	Female	63	No	No	No	Yes	3	S6033
4456-RHSNB	Female	43	No	No	Yes	Yes	1	S6034
2481-SBOYW	Female	62	No	No	No	Yes	1	S6035
7109-MFBYV	Male	28	Yes	No	No	No	0	S6036
1833-TCXKK	Male	50	No	No	Yes	No	0	S6037
1832-PEUTS	Male	23	Yes	No	Yes	Yes	2	S6038
8660-BUETV	Female	37	No	No	No	No	0	S6039
0580-PIQHM	Female	21	Yes	No	Yes	Yes	1	S6040
5696-CEIQJ	Male	31	No	No	Yes	Yes	3	S6041
1696-HXOWK	Female	53	No	No	Yes	No	0	S6042
3026-ATZYV	Female	32	No	No	Yes	Yes	2	S6043
4012-YCFAI	Male	45	No	No	Yes	No	0	S6044
9970-QBCDA	Female	50	No	No	No	No	0	S6045
9496-IVVRP	Female	42	No	No	Yes	Yes	3	S6046
2657-VPXTA	Female	45	No	No	Yes	Yes	3	S6047
6551-VLJMV	Male	44	No	No	Yes	No	0	S6048
1221-GHZEP	Female	45	No	No	No	No	0	S6049
9289-LBQVU	Male	24	Yes	No	Yes	No	0	S6050
3458-IDMFK	Male	29	Yes	No	No	No	0	S6051
6933-FHBZC	Female	30	No	No	No	No	0	S6052
0221-NAUXK	Male	22	Yes	No	No	Yes	1	S6053
9770-KXGQU	Female	52	No	No	No	No	0	S6054
6538-POCHL	Male	59	No	No	No	No	0	S6055
3002-WQZWT	Female	25	Yes	No	No	No	0	S6056
4277-UDIEF	Male	51	No	No	Yes	Yes	3	S6057
1208-NBVFH	Male	63	No	No	Yes	Yes	1	S6058
4912-PIGUY	Female	44	No	No	No	No	0	S6059
2725-TTRIQ	Female	45	No	No	Yes	Yes	3	S6060
3374-TTZTK	Male	26	Yes	No	Yes	No	0	S6061
8990-ZXLSU	Female	63	No	No	No	No	0	S6062
2275-RBYQS	Female	38	No	No	No	No	0	S6063
4419-UJMUS	Male	55	No	No	Yes	Yes	1	S6064
7794-JASDG	Male	37	No	No	No	No	0	S6065
7609-YBPXG	Male	60	No	No	No	No	0	S6066
5519-TEEUH	Male	51	No	No	No	Yes	3	S6067
0804-XBFBV	Female	49	No	No	No	Yes	1	S6068
2676-OXPPQ	Male	22	Yes	No	No	No	0	S6069
3703-TTEPD	Male	28	Yes	No	No	No	0	S6070
2799-TSLAG	Female	25	Yes	No	Yes	Yes	3	S6071
2208-NKVVH	Male	60	No	No	Yes	Yes	2	S6072
7139-JZFVG	Male	37	No	No	Yes	Yes	2	S6073
4987-GQWPO	Male	48	No	No	No	No	0	S6074
1757-TCATG	Male	24	Yes	No	Yes	Yes	1	S6075
4776-XSKYQ	Female	48	No	No	Yes	Yes	1	S6076
8048-DSDFQ	Male	63	No	No	No	No	0	S6077
5753-QQWPW	Female	57	No	No	No	No	0	S6078
6010-DDPPW	Male	61	No	No	Yes	No	0	S6079
6693-FRIRW	Male	61	No	No	No	No	0	S6080
6586-MYGKD	Male	46	No	No	Yes	No	0	S6081
3173-NVMPX	Female	51	No	No	Yes	Yes	3	S6082
0623-GDISB	Female	63	No	No	No	No	0	S6083
2892-GESUL	Female	20	Yes	No	Yes	Yes	3	S6084
2043-WVTQJ	Male	61	No	No	Yes	No	0	S6085
8034-RYTVV	Female	19	Yes	No	No	No	0	S6086
3863-QSTYI	Male	60	No	No	No	No	0	S6087
5044-LRQAQ	Female	19	Yes	No	Yes	No	0	S6088
1716-LSAMB	Male	21	Yes	No	Yes	Yes	1	S6089
1333-PBMXB	Female	40	No	No	Yes	Yes	2	S6090
6546-OPBBH	Male	40	No	No	Yes	Yes	3	S6091
9127-QRZMH	Male	39	No	No	Yes	No	0	S6092
5919-VCZYM	Male	19	Yes	No	No	No	0	S6093
9644-KVCNC	Female	49	No	No	No	No	0	S6094
2137-DQMEV	Male	39	No	No	Yes	Yes	2	S6095
